step,train_loss,lr,grad_norm,tok_per_sec,val_loss
534,4.336303,5.929503e-04,0.3269,75940.07,
535,4.281398,5.929081e-04,0.3090,75935.75,
536,4.284134,5.928657e-04,0.3345,75939.91,
537,4.342091,5.928233e-04,0.3488,75937.09,
538,4.258300,5.927807e-04,0.3128,75937.56,
539,4.299532,5.927380e-04,0.3516,75944.10,
540,4.293194,5.926951e-04,0.3676,75937.26,
541,4.241963,5.926522e-04,0.3734,75944.93,
542,4.228968,5.926091e-04,0.3714,75939.41,
543,4.305805,5.925659e-04,0.3477,75950.83,
544,4.284837,5.925225e-04,0.3830,75944.93,
545,4.280741,5.924791e-04,0.3902,75943.59,
546,4.197755,5.924355e-04,0.3452,75948.80,
547,4.154019,5.923918e-04,0.3736,75945.52,
548,4.130533,5.923479e-04,0.4059,75939.57,
549,4.185936,5.923040e-04,0.3676,75945.58,
550,4.190171,5.922599e-04,0.3820,75941.41,
551,4.182096,5.922157e-04,0.3627,75945.57,
552,4.172525,5.921714e-04,0.4092,75941.37,
553,4.119299,5.921269e-04,0.3623,75947.90,
554,4.231289,5.920823e-04,0.3454,75944.98,
555,4.170166,5.920376e-04,0.3418,75939.64,
556,4.147066,5.919928e-04,0.3907,75949.82,
557,4.191144,5.919479e-04,0.3541,75943.68,
558,4.310910,5.919028e-04,0.3719,75937.75,
559,4.312108,5.918576e-04,0.4014,75941.51,
560,4.268083,5.918123e-04,0.4746,75950.94,
561,4.345247,5.917668e-04,0.5027,75945.03,
562,4.283534,5.917213e-04,0.4403,75938.94,
563,4.312203,5.916756e-04,0.4226,75943.83,
564,4.279356,5.916298e-04,0.3951,75944.28,
565,4.321146,5.915838e-04,0.4140,75943.22,
566,4.303950,5.915378e-04,0.3938,75939.66,
567,4.259719,5.914916e-04,0.3938,75938.91,
568,4.332676,5.914453e-04,0.3434,75938.94,
569,4.276114,5.913988e-04,0.3618,75938.27,
570,4.305736,5.913523e-04,0.3779,75941.23,
571,4.259270,5.913056e-04,0.3391,75945.85,
572,4.268936,5.912588e-04,0.3641,75937.49,
573,4.272652,5.912119e-04,0.4051,74410.31,
574,4.272034,5.911648e-04,0.3721,75935.99,
575,4.232835,5.911176e-04,0.3131,75940.20,
576,4.240852,5.910703e-04,0.3091,75943.66,
577,4.258436,5.910229e-04,0.3503,75939.00,
578,4.291914,5.909754e-04,0.3867,75932.50,
579,4.281412,5.909277e-04,0.4264,75943.61,
580,4.255338,5.908799e-04,0.3739,75931.13,
581,4.181267,5.908320e-04,0.4032,75939.58,
582,4.239682,5.907839e-04,0.3641,75939.10,
583,4.101575,5.907358e-04,0.4601,75939.98,
584,4.160237,5.906875e-04,0.3577,75946.56,
585,4.213989,5.906391e-04,0.3167,75943.76,
586,4.178861,5.905906e-04,0.3347,75942.23,
587,4.193209,5.905419e-04,0.3366,75933.08,
588,4.228148,5.904931e-04,0.3636,75940.65,
589,4.198277,5.904442e-04,0.3075,75947.65,
590,4.240235,5.903952e-04,0.3161,75937.78,
591,4.232112,5.903460e-04,0.2818,75940.42,
592,4.187051,5.902968e-04,0.2966,75940.01,
593,4.054718,5.902474e-04,0.3039,75938.09,
594,4.075733,5.901979e-04,0.3417,75937.11,
595,4.087333,5.901482e-04,0.3479,75936.47,
596,4.140745,5.900985e-04,0.4563,75938.04,
597,4.073805,5.900486e-04,0.3508,75933.79,
598,4.125244,5.899986e-04,0.3312,75936.28,
599,4.128592,5.899484e-04,0.3935,75943.80,
600,4.089005,5.898982e-04,0.4602,75937.67,
601,4.076040,5.898478e-04,0.4134,75934.22,
602,4.050406,5.897973e-04,0.4389,75938.08,
603,4.089613,5.897467e-04,0.5029,75934.64,
604,4.156872,5.896959e-04,0.4864,75940.27,
605,4.231250,5.896450e-04,0.4399,75942.19,
606,4.267282,5.895940e-04,0.3522,75936.98,
607,4.232788,5.895429e-04,0.3627,75941.54,
608,4.237374,5.894917e-04,0.3514,75941.57,
609,4.223088,5.894403e-04,0.3582,75939.29,
610,4.197895,5.893888e-04,0.3605,75933.98,
611,4.216033,5.893372e-04,0.3687,75947.24,
612,4.242946,5.892855e-04,0.3573,75944.06,
613,4.223319,5.892337e-04,0.3458,75940.64,
614,4.157470,5.891817e-04,0.3422,75944.86,
615,4.228670,5.891296e-04,0.3826,75938.54,
616,4.261475,5.890774e-04,0.4783,75944.03,
617,4.201605,5.890250e-04,0.4887,75941.49,
618,4.236955,5.889726e-04,0.4033,75938.67,
619,4.179909,5.889200e-04,0.3343,75940.88,
620,4.166136,5.888673e-04,0.3177,75944.73,
621,4.231693,5.888144e-04,0.3104,75944.62,
622,4.184287,5.887615e-04,0.3212,75936.87,
623,4.217702,5.887084e-04,0.3064,75941.55,
624,4.190346,5.886552e-04,0.3307,75943.66,
625,4.185954,5.886019e-04,0.3115,75941.89,
626,4.159204,5.885484e-04,0.2945,75940.67,
627,4.200384,5.884949e-04,0.2948,75944.78,
628,4.115564,5.884412e-04,0.3061,75933.56,
629,4.150922,5.883874e-04,0.2822,75944.17,
630,4.134279,5.883334e-04,0.2740,75940.65,
631,4.134276,5.882794e-04,0.2879,75937.15,
632,4.131631,5.882252e-04,0.2889,75942.98,
633,4.132750,5.881709e-04,0.2823,75942.27,
634,4.145218,5.881165e-04,0.3135,75939.61,
635,4.151073,5.880619e-04,0.3477,75942.11,
636,4.176767,5.880073e-04,0.4220,75938.42,
637,4.197885,5.879525e-04,0.4183,75942.71,
638,4.382087,5.878976e-04,0.5788,75943.28,
639,4.106590,5.878425e-04,0.5295,75934.35,
640,4.108784,5.877874e-04,0.4946,75942.34,
641,4.019229,5.877321e-04,0.4371,75943.27,
642,4.068633,5.876767e-04,0.4802,75933.31,
643,4.079801,5.876212e-04,0.4344,75939.28,
644,4.092985,5.875655e-04,0.4117,75943.03,
645,4.064170,5.875098e-04,0.3294,75944.01,
646,4.030732,5.874539e-04,0.3327,75940.39,
647,4.048259,5.873979e-04,0.3152,75943.87,
648,4.066424,5.873418e-04,0.3241,75940.16,
649,4.072968,5.872855e-04,0.3099,75937.05,
650,4.030426,5.872291e-04,0.3038,75942.16,
651,4.150053,5.871726e-04,0.2868,75939.78,
652,4.199707,5.871160e-04,0.3073,75939.86,
653,4.287047,5.870593e-04,0.3209,75935.96,
654,4.197187,5.870024e-04,0.3639,75940.82,
655,4.148623,5.869455e-04,0.4055,75939.20,
656,4.217541,5.868883e-04,0.3792,75937.51,
657,4.201465,5.868311e-04,0.3134,75941.66,
658,4.153235,5.867738e-04,0.3479,75937.71,
659,4.155326,5.867163e-04,0.3159,75939.43,
660,4.223548,5.866587e-04,0.3156,75939.78,
661,4.147477,5.866010e-04,0.3155,75940.54,
662,4.199710,5.865432e-04,0.3425,75942.55,
663,4.104553,5.864852e-04,0.3355,75937.59,
664,4.140845,5.864272e-04,0.3090,75939.18,
665,4.132652,5.863690e-04,0.3099,75931.45,
666,4.086742,5.863107e-04,0.2983,75939.52,
667,4.168545,5.862522e-04,0.2791,75942.20,
668,4.137233,5.861937e-04,0.3179,75938.85,
669,4.118846,5.861350e-04,0.3620,75941.75,
670,4.138451,5.860762e-04,0.3545,75941.92,
671,4.072784,5.860173e-04,0.3296,75939.61,
672,4.153190,5.859582e-04,0.2811,75943.96,
673,4.107455,5.858991e-04,0.3340,75943.09,
674,4.108242,5.858398e-04,0.3050,75939.24,
675,4.090868,5.857804e-04,0.3159,75939.90,
676,4.072844,5.857208e-04,0.3288,75940.78,
677,4.114899,5.856612e-04,0.3597,75943.31,
678,4.131525,5.856014e-04,0.3211,75939.09,
679,4.104470,5.855415e-04,0.2917,75934.47,
680,4.077860,5.854815e-04,0.3061,75945.45,
681,4.092548,5.854214e-04,0.2958,75938.03,
682,4.083423,5.853611e-04,0.2880,75934.30,
683,4.097861,5.853008e-04,0.3140,75939.88,
684,4.090507,5.852403e-04,0.3354,75943.38,
685,4.051872,5.851797e-04,0.3473,75938.29,
686,3.989874,5.851189e-04,0.3421,75945.61,
687,3.958646,5.850581e-04,0.3408,75946.27,
688,4.016637,5.849971e-04,0.3768,75938.23,
689,3.993359,5.849360e-04,0.3799,75944.11,
690,3.990110,5.848748e-04,0.3881,75941.86,
691,4.018470,5.848134e-04,0.3577,75926.67,
692,4.006540,5.847520e-04,0.3131,75927.97,
693,4.032486,5.846904e-04,0.3105,75935.91,
694,3.958457,5.846287e-04,0.3236,75934.59,
695,4.040472,5.845669e-04,0.3202,75943.79,
696,3.949387,5.845049e-04,0.3260,75936.26,
697,4.078065,5.844429e-04,0.3175,75946.37,
698,4.182009,5.843807e-04,0.2926,75938.17,
699,4.245760,5.843184e-04,0.3569,75944.18,
700,4.146388,5.842560e-04,0.3670,75940.51,
701,4.140079,5.841934e-04,0.3829,75937.11,
702,4.123572,5.841308e-04,0.3773,75941.67,
703,4.099967,5.840680e-04,0.3362,75942.31,
704,4.129349,5.840051e-04,0.3503,75938.60,
705,4.145707,5.839421e-04,0.3089,75946.80,
706,4.089261,5.838789e-04,0.3349,75942.72,
707,4.113447,5.838157e-04,0.3123,75941.13,
708,4.152230,5.837523e-04,0.3295,75941.16,
709,4.147930,5.836888e-04,0.3657,75936.92,
710,4.183976,5.836251e-04,0.3567,75942.92,
711,4.104892,5.835614e-04,0.2969,75947.93,
712,4.110161,5.834975e-04,0.3271,75943.25,
713,4.090644,5.834336e-04,0.3339,75941.48,
714,4.078822,5.833695e-04,0.2990,75942.34,
715,4.062058,5.833052e-04,0.4134,75944.12,
716,4.171622,5.832409e-04,0.4263,75946.41,
717,4.113684,5.831764e-04,0.4209,75946.63,
718,4.116278,5.831118e-04,0.4659,75945.39,
719,4.166805,5.830471e-04,0.3795,75946.82,
720,4.113265,5.829823e-04,0.3464,75938.46,
721,4.111020,5.829174e-04,0.3370,75945.37,
722,4.017745,5.828523e-04,0.3565,75946.31,
723,4.066391,5.827871e-04,0.3085,75941.35,
724,4.053397,5.827218e-04,0.3150,75940.51,
725,4.067938,5.826564e-04,0.3036,75944.88,
726,4.103820,5.825909e-04,0.3001,75937.31,
727,4.108661,5.825252e-04,0.3095,75942.53,
728,4.032042,5.824595e-04,0.2734,75937.58,
729,4.032918,5.823936e-04,0.3220,75937.77,
730,4.030781,5.823275e-04,0.2771,75943.40,
731,4.032918,5.822614e-04,0.2907,75940.53,
732,4.058444,5.821951e-04,0.3014,75943.80,
733,3.966446,5.821288e-04,0.2587,75951.62,
734,3.956353,5.820623e-04,0.2746,75943.78,
735,3.933417,5.819957e-04,0.2880,75942.60,
736,3.929114,5.819289e-04,0.3077,75940.67,
737,3.972367,5.818621e-04,0.3545,75942.32,
738,3.940324,5.817951e-04,0.3738,75943.60,
739,3.962552,5.817280e-04,0.3314,75948.79,
740,3.966686,5.816608e-04,0.3460,75944.44,
741,3.922023,5.815935e-04,0.3766,75934.88,
742,3.945031,5.815260e-04,0.3119,75934.65,
743,3.904217,5.814585e-04,0.3132,75939.64,
744,3.932642,5.813908e-04,0.2835,75940.34,
745,4.101817,5.813230e-04,0.3137,75944.62,
746,4.054329,5.812551e-04,0.3333,75942.66,
747,4.104631,5.811870e-04,0.2890,75937.82,
748,4.117379,5.811189e-04,0.3195,75944.12,
749,4.084150,5.810506e-04,0.3301,75937.14,
750,4.048786,5.809822e-04,0.2813,75939.88,4.0251
751,4.111358,5.809137e-04,0.2820,62407.18,
752,4.183762,5.808450e-04,0.3049,75922.19,
753,4.072659,5.807763e-04,0.2887,75935.22,
754,4.143464,5.807074e-04,0.2999,75933.57,
755,4.095449,5.806384e-04,0.3775,75939.49,
756,4.084003,5.805693e-04,0.4031,75940.38,
757,4.094494,5.805001e-04,0.3028,75934.20,
758,4.058482,5.804307e-04,0.2991,75949.85,
759,4.074742,5.803613e-04,0.2726,75946.18,
760,4.135011,5.802917e-04,0.3076,75945.07,
761,4.048522,5.802220e-04,0.2979,75938.65,
762,4.121585,5.801522e-04,0.3028,75940.19,
763,4.127760,5.800822e-04,0.3001,74402.48,
764,4.060791,5.800122e-04,0.2898,75941.46,
765,4.077266,5.799420e-04,0.2904,75935.37,
766,4.044332,5.798717e-04,0.4616,75936.53,
767,4.105090,5.798013e-04,0.3429,75946.12,
768,4.042145,5.797308e-04,0.3337,75937.03,
769,4.009980,5.796601e-04,0.3089,75938.95,
770,4.006180,5.795894e-04,0.2945,75936.04,
771,4.057403,5.795185e-04,0.3155,75936.98,
772,4.019665,5.794475e-04,0.3126,75936.84,
773,4.065644,5.793764e-04,0.2916,75940.81,
774,4.043912,5.793051e-04,0.2838,75938.30,
775,4.051567,5.792338e-04,0.2993,75939.46,
776,4.007170,5.791623e-04,0.3149,75934.14,
777,4.014598,5.790907e-04,0.3269,75936.16,
778,4.000318,5.790190e-04,0.2922,75937.34,
779,3.957149,5.789472e-04,0.3234,75935.99,
780,4.026306,5.788752e-04,0.3492,75935.74,
781,3.936723,5.788032e-04,0.3395,75941.06,
782,3.922886,5.787310e-04,0.3057,75938.71,
783,3.873519,5.786587e-04,0.3151,75940.29,
784,3.879045,5.785863e-04,0.2712,75933.97,
785,3.908292,5.785137e-04,0.2968,75940.79,
786,4.009065,5.784411e-04,0.3629,75938.62,
787,3.893049,5.783683e-04,0.3272,75935.44,
788,3.958464,5.782954e-04,0.3137,75939.87,
789,3.917709,5.782224e-04,0.2958,75943.91,
790,3.941134,5.781493e-04,0.2754,75937.22,
791,4.028363,5.780761e-04,0.3082,75938.62,
792,4.042698,5.780027e-04,0.3181,75939.61,
793,4.061279,5.779292e-04,0.2897,75939.55,
794,4.075484,5.778557e-04,0.2887,75944.46,
795,4.048295,5.777819e-04,0.2806,75935.22,
796,4.080686,5.777081e-04,0.3341,75940.10,
797,4.110481,5.776342e-04,0.3035,75940.66,
798,4.019008,5.775601e-04,0.3005,75941.32,
799,4.047462,5.774860e-04,0.2989,75937.34,
800,4.030553,5.774117e-04,0.2932,75939.73,
801,4.067443,5.773372e-04,0.2874,75938.35,
802,4.020891,5.772627e-04,0.3192,75937.81,
803,4.080508,5.771881e-04,0.3451,75941.75,
804,4.073576,5.771133e-04,0.3622,75936.60,
805,4.071283,5.770384e-04,0.3601,75940.63,
806,4.029249,5.769635e-04,0.3133,75936.87,
807,4.033275,5.768883e-04,0.3003,75944.10,
808,4.040615,5.768131e-04,0.2814,75942.18,
809,4.071265,5.767378e-04,0.3005,75940.98,
810,4.039451,5.766623e-04,0.3060,75941.83,
811,4.043351,5.765867e-04,0.3093,75943.77,
812,3.981576,5.765110e-04,0.2737,75938.59,
813,4.006441,5.764352e-04,0.2881,75939.67,
814,3.998060,5.763593e-04,0.2796,75945.33,
815,4.006339,5.762833e-04,0.2956,75940.11,
816,3.987803,5.762071e-04,0.2756,75942.27,
817,3.963718,5.761308e-04,0.2869,75938.08,
818,3.952010,5.760544e-04,0.3053,75938.88,
819,3.990664,5.759779e-04,0.2761,75939.39,
820,4.008981,5.759013e-04,0.2942,75939.42,
821,3.970311,5.758245e-04,0.3084,75939.10,
822,3.960868,5.757477e-04,0.2761,75938.56,
823,4.049849,5.756707e-04,0.2884,75944.07,
824,3.981507,5.755936e-04,0.2945,75937.74,
825,3.846764,5.755164e-04,0.3120,75944.61,
826,3.848907,5.754391e-04,0.3169,75941.10,
827,3.909562,5.753617e-04,0.3502,75941.06,
828,3.895712,5.752841e-04,0.3454,75937.86,
829,3.918662,5.752064e-04,0.3110,75945.11,
830,3.863761,5.751286e-04,0.3170,75932.64,
831,3.860858,5.750507e-04,0.2767,75946.97,
832,3.876726,5.749727e-04,0.2720,75939.29,
833,3.767787,5.748946e-04,0.2892,75938.25,
834,3.849348,5.748163e-04,0.2735,75942.13,
835,3.830824,5.747380e-04,0.2642,75934.40,
836,3.992010,5.746595e-04,0.2750,75939.78,
837,3.993639,5.745809e-04,0.3092,75935.43,
838,3.986652,5.745022e-04,0.3080,75932.13,
839,4.039610,5.744233e-04,0.2819,75931.85,
840,4.019900,5.743444e-04,0.2923,75931.64,
841,3.985913,5.742653e-04,0.3062,75939.74,
842,4.079545,5.741862e-04,0.2978,75935.23,
843,4.032216,5.741069e-04,0.2841,75934.85,
844,3.989143,5.740275e-04,0.3213,75937.16,
845,4.086533,5.739479e-04,0.4130,75935.91,
846,4.035359,5.738683e-04,0.2890,75941.02,
847,4.052408,5.737886e-04,0.3280,75945.31,
848,4.010234,5.737087e-04,0.3199,75932.45,
849,4.063273,5.736287e-04,0.2877,75941.43,
850,4.028034,5.735486e-04,0.2905,75933.77,
851,4.014345,5.734684e-04,0.2945,75939.26,
852,3.994588,5.733881e-04,0.3018,75940.27,
853,4.058484,5.733076e-04,0.3236,75940.53,
854,4.050634,5.732271e-04,0.2975,75939.66,
855,3.991523,5.731464e-04,0.3191,75937.45,
856,4.015545,5.730656e-04,0.3116,75938.03,
857,4.015994,5.729847e-04,0.2972,75937.72,
858,4.060009,5.729037e-04,0.3429,75943.61,
859,3.937508,5.728225e-04,0.3136,75929.63,
860,3.974185,5.727413e-04,0.3017,75948.17,
861,3.956192,5.726599e-04,0.2987,75940.84,
862,3.947163,5.725784e-04,0.2972,75937.50,
863,3.978377,5.724968e-04,0.2626,75944.92,
864,3.975086,5.724151e-04,0.3093,75939.31,
865,3.911519,5.723333e-04,0.2743,75937.15,
866,3.963071,5.722514e-04,0.2570,75936.84,
867,3.918143,5.721693e-04,0.2480,75937.92,
868,3.964400,5.720872e-04,0.2656,75933.30,
869,3.893700,5.720049e-04,0.2700,75943.10,
870,3.837375,5.719225e-04,0.2615,75936.16,
871,3.882101,5.718400e-04,0.2677,75930.95,
872,3.815901,5.717573e-04,0.2415,75941.26,
873,3.838371,5.716746e-04,0.2824,75931.62,
874,3.858084,5.715918e-04,0.2923,75937.29,
875,3.846032,5.715088e-04,0.2974,75937.81,
876,3.771287,5.714257e-04,0.2802,75940.39,
877,3.765444,5.713425e-04,0.2976,75939.51,
878,3.896947,5.712592e-04,0.3043,75934.51,
879,3.829436,5.711758e-04,0.2976,75943.21,
880,3.869967,5.710922e-04,0.3141,75936.64,
881,3.868442,5.710086e-04,0.3388,75942.96,
882,3.921478,5.709248e-04,0.2936,75926.83,
883,4.081820,5.708409e-04,0.3591,75939.99,
884,4.074506,5.707569e-04,0.3708,75941.74,
885,3.978934,5.706728e-04,0.3320,75938.25,
886,4.043738,5.705886e-04,0.2945,75931.28,
887,3.951875,5.705043e-04,0.3038,75935.92,
888,4.003493,5.704198e-04,0.3138,75938.04,
889,4.003315,5.703353e-04,0.3160,75941.37,
890,4.002916,5.702506e-04,0.3150,75934.33,
891,3.994559,5.701658e-04,0.3061,75940.89,
892,3.974332,5.700809e-04,0.2896,75942.24,
893,4.007315,5.699959e-04,0.2648,75938.04,
894,3.959704,5.699108e-04,0.2837,75940.85,
895,3.971291,5.698255e-04,0.2551,75936.02,
896,3.984268,5.697402e-04,0.2655,75944.75,
897,3.949192,5.696547e-04,0.2490,75937.21,
898,3.954557,5.695691e-04,0.2634,75940.34,
899,3.972896,5.694834e-04,0.2742,75944.58,
900,3.949609,5.693976e-04,0.2517,75926.18,
901,3.966525,5.693117e-04,0.2482,75939.47,
902,3.946105,5.692256e-04,0.2260,75941.38,
903,3.974118,5.691395e-04,0.2486,75944.65,
904,3.943529,5.690532e-04,0.2468,75942.72,
905,3.879513,5.689668e-04,0.2489,75944.39,
906,3.969540,5.688803e-04,0.2627,75935.55,
907,3.909690,5.687937e-04,0.2580,75943.47,
908,3.896109,5.687070e-04,0.2576,75936.66,
909,3.909532,5.686202e-04,0.2670,75946.83,
910,3.922692,5.685333e-04,0.2713,75942.92,
911,3.964631,5.684462e-04,0.2824,75943.82,
912,3.939656,5.683590e-04,0.3026,75944.88,
913,3.958988,5.682718e-04,0.2957,75939.54,
914,3.946693,5.681844e-04,0.2970,75942.27,
915,3.943596,5.680969e-04,0.3110,75943.35,
916,3.773732,5.680092e-04,0.3075,75938.73,
917,3.820941,5.679215e-04,0.3566,75943.79,
918,3.842243,5.678337e-04,0.3452,75945.33,
919,3.818813,5.677457e-04,0.2913,75940.64,
920,3.807228,5.676576e-04,0.2813,75939.94,
921,3.766139,5.675695e-04,0.2758,75943.09,
922,3.797268,5.674812e-04,0.2412,75940.70,
923,3.836651,5.673928e-04,0.2944,75940.65,
924,3.826638,5.673042e-04,0.2770,75944.10,
925,3.808868,5.672156e-04,0.2807,75939.41,
926,3.830008,5.671269e-04,0.2934,75890.91,
927,3.851211,5.670380e-04,0.2680,75929.52,
928,3.996318,5.669491e-04,0.3095,75938.80,
929,4.015188,5.668600e-04,0.3356,75939.24,
930,3.938396,5.667708e-04,0.3287,75941.70,
931,3.934037,5.666815e-04,0.2980,75938.17,
932,3.983388,5.665921e-04,0.2661,75941.64,
933,3.957699,5.665025e-04,0.2704,75935.65,
934,4.015455,5.664129e-04,0.2941,75938.29,
935,3.942929,5.663232e-04,0.2849,75941.56,
936,4.014257,5.662333e-04,0.3084,75938.08,
937,4.010813,5.661433e-04,0.2839,75940.23,
938,3.990808,5.660532e-04,0.2918,75940.95,
939,3.947794,5.659630e-04,0.2988,75939.54,
940,4.004038,5.658727e-04,0.3145,75939.64,
941,3.984010,5.657823e-04,0.3661,75941.66,
942,3.937018,5.656918e-04,0.3256,75938.76,
943,4.032942,5.656011e-04,0.3196,75936.51,
944,3.968029,5.655104e-04,0.3134,75936.14,
945,3.962867,5.654195e-04,0.3225,75938.23,
946,3.968159,5.653285e-04,0.2928,75939.26,
947,3.945592,5.652375e-04,0.2812,75939.27,
948,3.960257,5.651463e-04,0.2626,75938.68,
949,3.963365,5.650549e-04,0.2411,75936.01,
950,3.965913,5.649635e-04,0.2686,75938.83,
951,3.921409,5.648720e-04,0.2518,75933.72,
952,3.930505,5.647803e-04,0.2384,75946.64,
953,3.871184,5.646886e-04,0.2486,75938.07,
954,3.857208,5.645967e-04,0.2549,74320.51,
955,3.918811,5.645047e-04,0.2368,75933.59,
956,3.916084,5.644127e-04,0.2350,75937.75,
957,3.882668,5.643205e-04,0.2500,75946.57,
958,3.870620,5.642281e-04,0.2601,75939.48,
959,3.847958,5.641357e-04,0.2625,75941.97,
960,3.876886,5.640432e-04,0.2474,75945.00,
961,3.919237,5.639506e-04,0.2979,75943.37,
962,3.820756,5.638578e-04,0.3398,75938.10,
963,3.796354,5.637649e-04,0.3067,75939.04,
964,3.786428,5.636720e-04,0.3302,75937.66,
965,3.749131,5.635789e-04,0.3319,75942.22,
966,3.817204,5.634857e-04,0.3123,75931.67,
967,3.770087,5.633924e-04,0.2871,75941.05,
968,3.768482,5.632990e-04,0.2750,75939.19,
969,3.777518,5.632054e-04,0.2738,75928.84,
970,3.788508,5.631118e-04,0.2597,75948.23,
971,3.801243,5.630181e-04,0.2498,75935.08,
972,3.819370,5.629242e-04,0.2926,75941.12,
973,3.795243,5.628302e-04,0.2830,75935.81,
974,3.906600,5.627362e-04,0.2628,75942.25,
975,3.944078,5.626420e-04,0.2725,75937.30,
976,3.876317,5.625477e-04,0.2656,75943.72,
977,3.974264,5.624533e-04,0.2781,75933.70,
978,3.962864,5.623587e-04,0.3104,75934.97,
979,3.973671,5.622641e-04,0.2974,75938.83,
980,3.972435,5.621694e-04,0.2811,75937.45,
981,3.947043,5.620745e-04,0.2711,75940.17,
982,3.951532,5.619796e-04,0.2572,75936.66,
983,3.889514,5.618845e-04,0.2555,75941.42,
984,3.942478,5.617893e-04,0.2540,75944.98,
985,3.934200,5.616941e-04,0.2598,75941.50,
986,3.902883,5.615987e-04,0.2636,75935.71,
987,3.916171,5.615032e-04,0.2709,75927.72,
988,3.915270,5.614075e-04,0.2856,75936.89,
989,3.954465,5.613118e-04,0.2700,75934.02,
990,3.900296,5.612160e-04,0.2712,75936.62,
991,3.894029,5.611200e-04,0.2767,75939.57,
992,3.942158,5.610240e-04,0.2524,75938.54,
993,3.922882,5.609278e-04,0.2663,75938.02,
994,3.904491,5.608316e-04,0.2702,75930.73,
995,3.871076,5.607352e-04,0.2637,75934.29,
996,3.886673,5.606387e-04,0.2582,75936.33,
997,3.856971,5.605421e-04,0.2596,75942.47,
998,3.880896,5.604454e-04,0.2469,75939.47,
999,3.876265,5.603486e-04,0.2604,75944.31,
1000,3.873491,5.602516e-04,0.2780,75938.55,3.8653
1001,3.838143,5.601546e-04,0.2918,56452.01,
1002,3.920704,5.600575e-04,0.3098,75918.17,
1003,3.862869,5.599602e-04,0.2726,75919.81,
1004,3.927311,5.598629e-04,0.2932,75912.85,
1005,3.915228,5.597654e-04,0.2703,75916.90,
1006,3.865859,5.596678e-04,0.2535,75922.95,
1007,3.839132,5.595701e-04,0.2724,75916.90,
1008,3.798264,5.594723e-04,0.2692,75927.99,
1009,3.769945,5.593744e-04,0.2447,75920.97,
1010,3.721061,5.592764e-04,0.2503,75924.82,
1011,3.780901,5.591783e-04,0.2540,75919.74,
1012,3.791741,5.590801e-04,0.2572,75898.11,
1013,3.745103,5.589817e-04,0.2402,75952.15,
1014,3.778836,5.588833e-04,0.2389,75991.96,
1015,3.777378,5.587847e-04,0.2582,75947.61,
1016,3.744784,5.586861e-04,0.3078,75997.62,
1017,3.750276,5.585873e-04,0.3029,75986.51,
1018,3.768361,5.584884e-04,0.2685,75982.73,
1019,3.779208,5.583894e-04,0.2542,75975.36,
1020,3.904934,5.582903e-04,0.2681,75964.81,
1021,3.971110,5.581911e-04,0.2625,75953.71,
1022,3.896413,5.580918e-04,0.2413,75945.74,
1023,3.943764,5.579924e-04,0.2922,75965.29,
1024,3.949579,5.578929e-04,0.3203,75964.42,
1025,3.907502,5.577933e-04,0.2657,75976.14,
1026,3.966634,5.576935e-04,0.2579,75976.30,
1027,3.914626,5.575937e-04,0.2860,75984.91,
1028,3.943513,5.574937e-04,0.2848,75983.17,
1029,3.915435,5.573936e-04,0.2729,76001.36,
1030,3.953294,5.572935e-04,0.2643,75980.26,
1031,3.927459,5.571932e-04,0.2525,75990.03,
1032,3.882392,5.570928e-04,0.2468,75983.55,
1033,3.908528,5.569923e-04,0.2703,75950.05,
1034,3.924895,5.568917e-04,0.2773,75975.41,
1035,3.984147,5.567910e-04,0.2357,75951.91,
1036,3.926725,5.566902e-04,0.2645,75964.74,
1037,3.942199,5.565893e-04,0.2751,75935.94,
1038,3.907592,5.564882e-04,0.2881,75917.95,
1039,3.881437,5.563871e-04,0.2713,75920.38,
1040,3.906183,5.562859e-04,0.2709,75951.81,
1041,3.859681,5.561845e-04,0.2589,75963.28,
1042,3.912097,5.560830e-04,0.2920,75971.58,
1043,3.852782,5.559815e-04,0.2862,75982.52,
1044,3.830513,5.558798e-04,0.2685,75985.23,
1045,3.839074,5.557780e-04,0.2920,75971.59,
1046,3.816565,5.556761e-04,0.3018,75952.20,
